resolution,AGNo,timeOfDay,kWAvg,kWMedian,kWMin,kWMax,kVARAvg,kVARMedian,kVARMin,kVARMax
15,9,1970-01-01T20:45Z,0.18565274725274714,0.16875,0.0732,0.4461,0.03479752747252745,0.02275,-0.0571,0.21
15,9,1970-01-01T21:00Z,0.18303928571428568,0.1663,0.0748,0.5501,0.03340686813186816,0.0203,-0.0589,0.2211
15,9,1970-01-01T21:15Z,0.18913846153846162,0.16999999999999998,0.0731,0.5789,0.03485576923076921,0.027450000000000002,-0.0523,0.211
15,9,1970-01-01T21:30Z,0.1946428571428571,0.1745,0.0732,0.5584,0.03681098901098899,0.0266,-0.0672,0.2343
15,9,1970-01-01T21:45Z,0.20072335164835176,0.1829,0.0829,0.5155,0.036002472527472525,0.02695,-0.0626,0.1978
15,9,1970-01-01T22:00Z,0.20799395604395612,0.19355,0.0785,0.554,0.03718461538461537,0.026799999999999997,-0.0524,0.233
15,9,1970-01-01T22:15Z,0.20673598901098894,0.18735,0.0787,0.516,0.03599807692307694,0.0275,-0.052,0.2153
15,9,1970-01-01T22:30Z,0.21144038461538456,0.19995000000000002,0.0725,0.5067,0.034784615384615386,0.026000000000000002,-0.0603,0.2438
15,9,1970-01-01T22:45Z,0.21416410958904109,0.1987,0.0957,0.5007,0.03579917808219182,0.0214,-0.0733,0.2068
15,9,1970-01-01T23:00Z,0.22032438356164397,0.2033,0.0854,0.6052,0.03395123287671232,0.0237,-0.0631,0.2383
15,9,1970-01-01T23:15Z,0.22413753424657532,0.2059,0.1065,0.5814,0.03104767123287669,0.0181,-0.0625,0.2305
15,9,1970-01-01T23:30Z,0.21917890410958896,0.2104,0.0979,0.5234,0.02830986301369865,0.0188,-0.0672,0.2087
15,9,1970-01-01T23:45Z,0.22359397260273972,0.212,0.0871,0.5715,0.03158657534246576,0.02,-0.0626,0.233
15,9,1970-01-02,0.22316164383561649,0.21,0.0712,0.565,0.02969698630136987,0.0187,-0.0753,0.2104
15,9,1970-01-02T00:15Z,0.226612602739726,0.2143,0.0953,0.5683,0.02850849315068493,0.0146,-0.0602,0.229
15,9,1970-01-02T00:30Z,0.22743150684931504,0.2201,0.0871,0.4871,0.026553150684931512,0.0135,-0.0616,0.2152
15,9,1970-01-02T00:45Z,0.23163397260273996,0.2206,0.076,0.6017,0.028344931506849295,0.0143,-0.0705,0.2086
15,9,1970-01-02T01:00Z,0.23677808219178087,0.2269,0.0964,0.5596,0.029178082191780842,0.0179,-0.0815,0.2252
15,9,1970-01-02T01:15Z,0.24062547945205487,0.2233,0.1026,0.5684,0.02848328767123287,0.0167,-0.0715,0.2022
15,9,1970-01-02T01:30Z,0.23645424657534256,0.2204,0.0968,0.5244,0.02744027397260272,0.0146,-0.0794,0.2267
15,9,1970-01-02T01:45Z,0.23646438356164376,0.2269,0.0873,0.4734,0.02685506849315069,0.0147,-0.0655,0.1988
15,9,1970-01-02T02:00Z,0.2391471232876714,0.2239,0.0634,0.6303,0.02910219178082192,0.0161,-0.0627,0.2178
15,9,1970-01-02T02:15Z,0.24031726027397265,0.232,0.0954,0.5142,0.03382986301369862,0.0223,-0.07,0.1919
15,9,1970-01-02T02:30Z,0.23812273972602724,0.2247,0.0856,0.5156,0.029802191780821934,0.0134,-0.0651,0.2075
15,9,1970-01-02T02:45Z,0.24138000000000012,0.2301,0.0904,0.5084,0.03462493150684931,0.0206,-0.0528,0.2913
15,9,1970-01-02T03:00Z,0.24178958904109588,0.2282,0.0992,0.5402,0.033666849315068484,0.0202,-0.0426,0.2
15,9,1970-01-02T03:15Z,0.2388517808219179,0.2222,0.0751,0.5294,0.03824904109589041,0.0253,-0.0587,0.2427
15,9,1970-01-02T03:30Z,0.2379389041095888,0.2246,0.105,0.5374,0.03733342465753427,0.0203,-0.0573,0.2679
15,9,1970-01-02T03:45Z,0.2366271232876713,0.2235,0.0683,0.5292,0.03960054794520545,0.027,-0.0626,0.2323
15,9,1970-01-02T04:00Z,0.2320813698630138,0.2133,0.0982,0.5104,0.04330821917808219,0.0284,-0.0534,0.2274
15,9,1970-01-02T04:15Z,0.22835041095890407,0.2115,0.0955,0.5241,0.04314958904109588,0.0253,-0.0656,0.2269
15,9,1970-01-02T04:30Z,0.22303863013698624,0.201,0.0738,0.4863,0.04505917808219178,0.0281,-0.0455,0.243
15,9,1970-01-02T04:45Z,0.21294164383561653,0.1971,0.0998,0.6158,0.04191205479452056,0.025,-0.0492,0.2697
15,10,1970-01-01T05:00Z,0.20060602739726013,0.1829,0.085,0.5361,-0.01683506849315068,-0.0262,-0.0729,0.1443
15,10,1970-01-01T05:15Z,0.191538904109589,0.1697,0.0723,0.5642,-0.016859726027397243,-0.0283,-0.069,0.1561
15,10,1970-01-01T05:30Z,0.1780306849315069,0.1544,0.076,0.4943,-0.016463287671232906,-0.0272,-0.0792,0.1413
15,10,1970-01-01T05:45Z,0.16908602739726025,0.142,0.0675,0.4702,-0.017152328767123286,-0.0278,-0.0695,0.1415
15,10,1970-01-01T06:00Z,0.1643453551912569,0.14155,0.0564,0.4887,-0.016877868852459007,-0.02505,-0.0689,0.1583
15,10,1970-01-01T06:15Z,0.160396994535519,0.1349,0.0587,0.4856,-0.016164207650273228,-0.025349999999999998,-0.0665,0.1394
15,10,1970-01-01T06:30Z,0.1554584699453553,0.1291,0.0596,0.4469,-0.01527841530054644,-0.0253,-0.0726,0.1605
15,10,1970-01-01T06:45Z,0.14844398907103834,0.1227,0.0651,0.4965,-0.01523579234972678,-0.0257,-0.0842,0.1173
15,10,1970-01-01T07:00Z,0.14839035812672177,0.1201,0.0545,0.4676,-0.01452561983471076,-0.0236,-0.0804,0.1176
15,10,1970-01-01T07:15Z,0.1446994490358126,0.1176,0.062,0.4742,-0.013449862258953178,-0.0243,-0.0932,0.1332
15,10,1970-01-01T07:30Z,0.14109917355371904,0.1125,0.0471,0.4697,-0.013160055096418745,-0.0231,-0.0716,0.1349
15,10,1970-01-01T07:45Z,0.13827796143250679,0.1126,0.0565,0.4824,-0.013588154269972445,-0.0222,-0.068,0.1202
15,10,1970-01-01T08:00Z,0.13890273224043717,0.11395,0.0448,0.4948,-0.013219398907103826,-0.0232,-0.0636,0.1574
15,10,1970-01-01T08:15Z,0.13754398907103838,0.11115,0.0472,0.5176,-0.013837704918032778,-0.0238,-0.0614,0.1378
15,10,1970-01-01T08:30Z,0.13294207650273218,0.1101,0.0448,0.4144,-0.01275737704918033,-0.0223,-0.06,0.13
15,10,1970-01-01T08:45Z,0.13119754098360656,0.1066,0.0454,0.4478,-0.014557650273224039,-0.023,-0.0637,0.1234
15,10,1970-01-01T09:00Z,0.13325479452054792,0.1092,0.0434,0.4628,-0.013109863013698627,-0.0234,-0.0691,0.1159
15,10,1970-01-01T09:15Z,0.13097315068493154,0.1057,0.05,0.4685,-0.014443835616438364,-0.0244,-0.0633,0.1189
15,10,1970-01-01T09:30Z,0.12842876712328755,0.1031,0.0494,0.4535,-0.01403287671232876,-0.0247,-0.0612,0.1147
15,10,1970-01-01T09:45Z,0.12887534246575336,0.1062,0.0451,0.4526,-0.013664657534246555,-0.0218,-0.0645,0.1368
15,10,1970-01-01T10:00Z,0.12914630136986305,0.1079,0.048,0.4336,-0.013877808219178068,-0.023,-0.0678,0.1223
15,10,1970-01-01T10:15Z,0.1309446575342466,0.1073,0.0412,0.3995,-0.013321917808219175,-0.0218,-0.0584,0.1107
15,10,1970-01-01T10:30Z,0.12832849315068498,0.105,0.0391,0.4968,-0.014053698630136965,-0.0236,-0.0665,0.1569
15,10,1970-01-01T10:45Z,0.13479150684931512,0.1114,0.0538,0.4644,-0.013373424657534242,-0.0229,-0.0579,0.1056
15,10,1970-01-01T11:00Z,0.13318164383561643,0.1121,0.0394,0.525,-0.013709589041095916,-0.0238,-0.0767,0.1468
15,10,1970-01-01T11:15Z,0.14157561643835612,0.1168,0.0555,0.472,-0.013686301369863006,-0.0224,-0.0701,0.106
15,10,1970-01-01T11:30Z,0.14368273972602735,0.1224,0.0503,0.4236,-0.013441917808219173,-0.0223,-0.0736,0.1362
15,10,1970-01-01T11:45Z,0.16264794520547948,0.1361,0.0625,0.4969,-0.008830136986301368,-0.016,-0.079,0.1217
15,10,1970-01-01T12:00Z,0.19104493150684934,0.18,0.0501,0.5564,-0.0012504109589041082,-0.0085,-0.0783,0.1209
15,10,1970-01-01T12:15Z,0.1941487671232877,0.1828,0.058,0.5435,-0.004478082191780812,-0.013,-0.0613,0.1089
15,10,1970-01-01T12:30Z,0.2056857534246575,0.1881,0.0646,0.6219,-0.0022999999999999987,-0.009,-0.0698,0.1234
15,10,1970-01-01T12:45Z,0.20352082191780815,0.1854,0.0532,0.5056,-0.00039780821917808143,-0.0069,-0.0589,0.1688
15,10,1970-01-01T13:00Z,0.20756767123287684,0.1926,0.0566,0.5298,-0.00009808219178082218,-0.007,-0.0757,0.1287
15,10,1970-01-01T13:15Z,0.2102810958904108,0.1901,0.0559,0.5846,-0.008239999999999999,-0.0131,-0.0833,0.1484
15,10,1970-01-01T13:30Z,0.20844876712328775,0.196,0.0603,0.5396,-0.012563287671232883,-0.0177,-0.0825,0.1002
15,10,1970-01-01T13:45Z,0.21014219178082205,0.1945,0.0696,0.5736,-0.015284931506849305,-0.0216,-0.0893,0.1049
15,10,1970-01-01T14:00Z,0.2121953424657534,0.2032,0.065,0.4649,-0.016476164383561625,-0.0212,-0.0837,0.1053
15,10,1970-01-01T14:15Z,0.20565561643835606,0.1952,0.0676,0.5409,-0.015752328767123305,-0.0233,-0.0829,0.1154
15,10,1970-01-01T14:30Z,0.20379342465753406,0.1895,0.0666,0.4518,-0.014713698630136976,-0.0219,-0.1008,0.1171
15,10,1970-01-01T14:45Z,0.20131041095890423,0.1834,0.0706,0.4737,-0.01667424657534247,-0.0244,-0.0957,0.0952
15,10,1970-01-01T15:00Z,0.20128876712328755,0.1873,0.0959,0.459,-0.01539643835616439,-0.0229,-0.0904,0.1327
15,10,1970-01-01T15:15Z,0.21140438356164395,0.1939,0.0896,0.5856,-0.01773616438356163,-0.0255,-0.1005,0.1217
15,10,1970-01-01T15:30Z,0.20865357142857138,0.18895,0.0965,0.5903,-0.017456868131868124,-0.02465,-0.0964,0.157
15,10,1970-01-01T15:45Z,0.21323296703296699,0.19619999999999999,0.0993,0.4515,-0.016232967032967047,-0.0237,-0.0931,0.1526
15,10,1970-01-01T16:00Z,0.21123901098901096,0.19415,0.1018,0.4793,-0.01592335164835166,-0.02445,-0.0833,0.1013
15,10,1970-01-01T16:15Z,0.2084502747252747,0.1935,0.1028,0.5114,-0.018779395604395593,-0.02545,-0.1009,0.1125
15,10,1970-01-01T16:30Z,0.20730082417582443,0.18619999999999998,0.0977,0.4482,-0.01886785714285715,-0.0254,-0.1171,0.1007
15,10,1970-01-01T16:45Z,0.20234752747252732,0.18569999999999998,0.0886,0.466,-0.016164835164835155,-0.02395,-0.0832,0.1753
15,10,1970-01-01T17:00Z,0.20710412087912095,0.19369999999999998,0.0948,0.5818,-0.014806868131868134,-0.0219,-0.0913,0.1722
15,10,1970-01-01T17:15Z,0.20728186813186816,0.19305,0.0981,0.4615,-0.01721978021978023,-0.0215,-0.1383,0.1123
15,10,1970-01-01T17:30Z,0.20471593406593397,0.18814999999999998,0.0877,0.4334,-0.015640659340659325,-0.0234,-0.0923,0.1127
15,10,1970-01-01T17:45Z,0.20888901098901128,0.18905,0.0833,0.5495,-0.015082142857142858,-0.02225,-0.0951,0.1285
15,10,1970-01-01T18:00Z,0.20884478021978017,0.19755,0.0799,0.4777,-0.014640109890109885,-0.022150000000000003,-0.0918,0.2005
15,10,1970-01-01T18:15Z,0.21575082417582434,0.20274999999999999,0.0943,0.5074,-0.015711813186813178,-0.0207,-0.1048,0.0991
15,10,1970-01-01T18:30Z,0.21089423076923078,0.1977,0.0807,0.5085,-0.013169505494505494,-0.02065,-0.0927,0.1446
15,10,1970-01-01T18:45Z,0.2145354395604397,0.19555,0.0964,0.6399,-0.015000274725274708,-0.0224,-0.0919,0.1473
15,10,1970-01-01T19:00Z,0.20642197802197806,0.18795,0.0869,0.5723,-0.01808653846153847,-0.02595,-0.0936,0.1728
15,10,1970-01-01T19:15Z,0.21045714285714304,0.19369999999999998,0.0875,0.6056,-0.01728159340659341,-0.0254,-0.1062,0.1392
15,10,1970-01-01T19:30Z,0.2109653846153846,0.1911,0.0751,0.4968,-0.018469780219780223,-0.02725,-0.0964,0.1521
15,10,1970-01-01T19:45Z,0.20393296703296712,0.18955,0.0727,0.4861,-0.019613736263736258,-0.02735,-0.1093,0.1501
15,10,1970-01-01T20:00Z,0.19830109890109904,0.1777,0.0896,0.6057,-0.021746703296703297,-0.029900000000000003,-0.0942,0.1325
15,10,1970-01-01T20:15Z,0.19592912087912065,0.17835,0.0739,0.536,-0.01969560439560441,-0.0276,-0.0938,0.1403
15,10,1970-01-01T20:30Z,0.1957170329670327,0.1778,0.0871,0.6027,-0.019459615384615377,-0.02765,-0.0853,0.1393
15,10,1970-01-01T20:45Z,0.19410329670329673,0.17435,0.0759,0.5076,-0.01959450549450549,-0.027200000000000002,-0.0814,0.1711
15,10,1970-01-01T21:00Z,0.1946585164835164,0.17835,0.0894,0.4798,-0.02145961538461538,-0.02815,-0.0818,0.1453
15,10,1970-01-01T21:15Z,0.19360714285714287,0.17770000000000002,0.0861,0.4655,-0.023389835164835154,-0.0315,-0.0886,0.0935
15,10,1970-01-01T21:30Z,0.20015274725274732,0.18485000000000001,0.0886,0.5007,-0.021716208791208787,-0.0296,-0.1111,0.106
15,10,1970-01-01T21:45Z,0.201968131868132,0.18485000000000001,0.0738,0.5791,-0.02235302197802196,-0.028999999999999998,-0.1067,0.1416
15,10,1970-01-01T22:00Z,0.20350934065934045,0.18775,0.0752,0.5997,-0.020496703296703285,-0.02885,-0.086,0.0927
15,10,1970-01-01T22:15Z,0.2134483516483518,0.19225,0.0873,0.5591,-0.021802197802197804,-0.03185,-0.1046,0.1016
15,10,1970-01-01T22:30Z,0.22907884615384605,0.21610000000000001,0.0753,0.5706,-0.01773736263736262,-0.0245,-0.0993,0.1188
15,10,1970-01-01T22:45Z,0.24145671232876686,0.2227,0.0988,0.6377,-0.014852602739726014,-0.0221,-0.0984,0.1176
15,10,1970-01-01T23:00Z,0.25390602739726015,0.239,0.1026,0.7181,-0.010274794520547947,-0.0191,-0.109,0.1504
15,10,1970-01-01T23:15Z,0.2574115068493149,0.2429,0.1057,0.5969,-0.009677260273972607,-0.0157,-0.0868,0.1286
15,10,1970-01-01T23:30Z,0.25720657534246555,0.2416,0.1114,0.5546,-0.008966301369863018,-0.0147,-0.0927,0.1246
15,10,1970-01-01T23:45Z,0.2605830136986299,0.2383,0.1074,0.6419,-0.010593424657534246,-0.0158,-0.118,0.1255
15,10,1970-01-02,0.2645213698630137,0.2449,0.0894,0.6491,-0.00830657534246576,-0.0151,-0.1133,0.1259
15,10,1970-01-02T00:15Z,0.2640257534246577,0.2444,0.1097,0.5844,-0.009668219178082178,-0.017,-0.0834,0.1578
15,10,1970-01-02T00:30Z,0.2687627397260276,0.2503,0.0986,0.713,-0.008675342465753433,-0.0181,-0.1008,0.1404
15,10,1970-01-02T00:45Z,0.27266794520547927,0.2568,0.0993,0.6894,-0.008946849315068497,-0.0152,-0.0833,0.1166
15,10,1970-01-02T01:00Z,0.27726465753424656,0.2594,0.1288,0.6901,-0.011656438356164398,-0.0208,-0.1057,0.1534
15,10,1970-01-02T01:15Z,0.2769663013698628,0.2636,0.1273,0.6568,-0.01474082191780824,-0.0215,-0.0917,0.1339
15,10,1970-01-02T01:30Z,0.2754972602739727,0.2621,0.1239,0.6389,-0.0170767123287671,-0.0276,-0.0884,0.1265
15,10,1970-01-02T01:45Z,0.2850153424657535,0.269,0.131,0.6726,-0.01569342465753423,-0.0236,-0.1006,0.1502
15,10,1970-01-02T02:00Z,0.2879802739726029,0.2711,0.1136,0.6354,-0.016919999999999998,-0.0265,-0.1022,0.1212
15,10,1970-01-02T02:15Z,0.2860197260273972,0.2679,0.1394,0.5618,-0.015709315068493154,-0.0232,-0.0976,0.13
15,10,1970-01-02T02:30Z,0.280768219178082,0.2691,0.0927,0.5674,-0.016560000000000023,-0.0232,-0.0993,0.1384
15,10,1970-01-02T02:45Z,0.2768597260273974,0.2628,0.0986,0.5909,-0.01659178082191783,-0.0255,-0.0957,0.1523
15,10,1970-01-02T03:00Z,0.27069068493150705,0.2519,0.0943,0.611,-0.016924657534246594,-0.0263,-0.1166,0.1526
15,10,1970-01-02T03:15Z,0.2680638356164384,0.2487,0.1042,0.6081,-0.01463863013698629,-0.0256,-0.0861,0.1315
15,10,1970-01-02T03:30Z,0.25818027397260296,0.2357,0.1102,0.6211,-0.015985479452054793,-0.0264,-0.0907,0.1441
15,10,1970-01-02T03:45Z,0.25037123287671265,0.232,0.1086,0.5698,-0.018592602739726048,-0.0293,-0.0948,0.1397
15,10,1970-01-02T04:00Z,0.2453142465753423,0.231,0.0943,0.603,-0.017565753424657524,-0.0264,-0.1067,0.1542
15,10,1970-01-02T04:15Z,0.23585561643835623,0.2142,0.0872,0.5298,-0.019480273972602755,-0.0304,-0.0867,0.1615
15,10,1970-01-02T04:30Z,0.22510191780821917,0.208,0.0977,0.5461,-0.01864191780821918,-0.0279,-0.0786,0.1403
15,10,1970-01-02T04:45Z,0.21052000000000004,0.1905,0.0925,0.5156,-0.01857561643835615,-0.0304,-0.076,0.1124
15,11,1970-01-01T05:00Z,0.20596493150684936,0.1835,0.0745,0.5494,-0.0019465753424657499,-0.011,-0.0708,0.1013
15,11,1970-01-01T05:15Z,0.19527726027397266,0.1801,0.0938,0.4896,-0.0028728767123287675,-0.012,-0.0733,0.0916
15,11,1970-01-01T05:30Z,0.1962213698630137,0.1783,0.096,0.4815,-0.0007663013698630066,-0.0118,-0.065,0.1139
15,11,1970-01-01T05:45Z,0.18999506849315073,0.1712,0.0673,0.5756,-0.003769041095890401,-0.0139,-0.0688,0.1474
15,11,1970-01-01T06:00Z,0.18290191256830576,0.1646,0.064,0.476,-0.004552459016393435,-0.0154,-0.0642,0.1093
15,11,1970-01-01T06:15Z,0.17266557377049188,0.15955,0.0675,0.4364,-0.006405464480874313,-0.01745,-0.0716,0.0906
15,11,1970-01-01T06:30Z,0.1750677595628414,0.1577,0.0706,0.5109,-0.00482677595628415,-0.01575,-0.0554,0.1145
15,11,1970-01-01T06:45Z,0.16997704918032777,0.15234999999999999,0.0648,0.4514,-0.0056368852459016405,-0.015,-0.0538,0.1007
15,11,1970-01-01T07:00Z,0.16609008264462816,0.1515,0.067,0.4582,-0.005779063360881549,-0.0147,-0.057,0.1138
15,11,1970-01-01T07:15Z,0.16531460055096414,0.1473,0.0683,0.4796,-0.00492121212121212,-0.014,-0.0571,0.1007
15,11,1970-01-01T07:30Z,0.1626845730027547,0.1445,0.0691,0.5078,-0.004527548209366385,-0.0141,-0.0548,0.1255
15,11,1970-01-01T07:45Z,0.15581432506887058,0.1409,0.0596,0.4256,-0.00507134986225896,-0.0134,-0.056,0.0962
15,11,1970-01-01T08:00Z,0.15694535519125677,0.13965,0.052,0.4249,-0.004273497267759561,-0.01405,-0.0476,0.0983
15,11,1970-01-01T08:15Z,0.15713251366120218,0.13745000000000002,0.0562,0.4761,-0.0031816939890710384,-0.0127,-0.0507,0.1152
15,11,1970-01-01T08:30Z,0.15384754098360653,0.13590000000000002,0.0544,0.4097,-0.0038931693989070998,-0.0126,-0.059,0.0966
15,11,1970-01-01T08:45Z,0.1509896174863387,0.13435000000000002,0.065,0.404,-0.0050502732240437186,-0.013149999999999998,-0.0561,0.1109
15,11,1970-01-01T09:00Z,0.14795123287671244,0.1322,0.0573,0.3759,-0.005102191780821921,-0.0133,-0.0474,0.0832
15,11,1970-01-01T09:15Z,0.14899342465753426,0.131,0.053,0.463,-0.004328767123287667,-0.0121,-0.0521,0.1312
15,11,1970-01-01T09:30Z,0.14627561643835607,0.1318,0.0564,0.3741,-0.005049589041095886,-0.0143,-0.0476,0.1059
15,11,1970-01-01T09:45Z,0.14592493150684915,0.129,0.0535,0.4528,-0.0039764383561643815,-0.0117,-0.0441,0.1139
15,11,1970-01-01T10:00Z,0.14696986301369863,0.1297,0.0572,0.4848,-0.004018082191780819,-0.012,-0.0503,0.1205
15,11,1970-01-01T10:15Z,0.14421972602739722,0.1294,0.0597,0.3946,-0.005483013698630134,-0.0147,-0.0618,0.1131
15,11,1970-01-01T10:30Z,0.14521671232876712,0.1292,0.0587,0.4768,-0.005690410958904114,-0.0124,-0.048,0.0963
15,11,1970-01-01T10:45Z,0.14428630136986298,0.1326,0.0648,0.3815,-0.005310136986301364,-0.0128,-0.048,0.0902
15,11,1970-01-01T11:00Z,0.14396438356164395,0.1286,0.0555,0.3879,-0.00667315068493151,-0.0141,-0.057,0.0968
15,11,1970-01-01T11:15Z,0.1495172602739726,0.1339,0.0649,0.3625,-0.008499726027397266,-0.016,-0.0578,0.0914
15,11,1970-01-01T11:30Z,0.15179178082191788,0.1361,0.0676,0.3394,-0.009909589041095892,-0.0164,-0.0514,0.0692
15,11,1970-01-01T11:45Z,0.15949479452054793,0.1419,0.0628,0.5102,-0.009403287671232875,-0.0155,-0.0726,0.107
15,11,1970-01-01T12:00Z,0.177493698630137,0.163,0.0577,0.4896,-0.009389589041095887,-0.016,-0.0689,0.0911
15,11,1970-01-01T12:15Z,0.17766301369863008,0.1627,0.0715,0.5162,-0.011374794520547949,-0.0179,-0.0788,0.0838
15,11,1970-01-01T12:30Z,0.19117890410958885,0.177,0.0687,0.5985,-0.010365479452054798,-0.0156,-0.0947,0.0823
15,11,1970-01-01T12:45Z,0.19573780821917816,0.1781,0.0825,0.5347,-0.009217260273972606,-0.0151,-0.0773,0.0849
15,11,1970-01-01T13:00Z,0.19365534246575355,0.1762,0.0923,0.6331,-0.010212876712328775,-0.017,-0.0622,0.0981
15,11,1970-01-01T13:15Z,0.1964008219178081,0.1808,0.0716,0.5706,-0.009908767123287669,-0.0164,-0.0653,0.0968
15,11,1970-01-01T13:30Z,0.1895701369863013,0.1762,0.0843,0.4705,-0.009344931506849313,-0.016,-0.0606,0.0775
15,11,1970-01-01T13:45Z,0.18745342465753423,0.1758,0.0922,0.5208,-0.0054676712328767165,-0.0118,-0.0641,0.1061
15,11,1970-01-01T14:00Z,0.18777561643835608,0.1701,0.0672,0.5854,-0.007241643835616438,-0.0134,-0.0614,0.0807
15,11,1970-01-01T14:15Z,0.1940073972602739,0.1793,0.0782,0.6608,-0.004173698630136986,-0.0084,-0.059,0.1036
15,11,1970-01-01T14:30Z,0.1953364383561645,0.1834,0.0681,0.5843,-0.0028115068493150667,-0.009,-0.0663,0.093
15,11,1970-01-01T14:45Z,0.19770904109589033,0.1848,0.0718,0.646,-0.004347945205479451,-0.0106,-0.0749,0.0959
15,11,1970-01-01T15:00Z,0.19246356164383574,0.1816,0.0777,0.4871,-0.004077534246575342,-0.0085,-0.0669,0.0771
15,11,1970-01-01T15:15Z,0.20335643835616454,0.186,0.0892,0.562,-0.00419041095890411,-0.0096,-0.0634,0.1462
15,11,1970-01-01T15:30Z,0.20665879120879127,0.1862,0.0847,0.5713,-0.0019052197802197817,-0.007,-0.0755,0.0845
15,11,1970-01-01T15:45Z,0.2080846153846152,0.19505,0.0911,0.6836,-0.0025376373626373626,-0.00695,-0.062,0.1341
15,11,1970-01-01T16:00Z,0.20484560439560437,0.18585000000000002,0.0907,0.6057,-0.0007381868131868128,-0.00605,-0.0768,0.125
15,11,1970-01-01T16:15Z,0.20564450549450566,0.18359999999999999,0.086,0.6017,-0.000900824175824174,-0.00555,-0.0711,0.0952
15,11,1970-01-01T16:30Z,0.20778956043956037,0.18514999999999998,0.0859,0.6215,-0.00014093406593406772,-0.00365,-0.0647,0.0997
15,11,1970-01-01T16:45Z,0.20450439560439557,0.17955,0.0876,0.5945,-0.0009491758241758235,-0.00645,-0.0661,0.1205
15,11,1970-01-01T17:00Z,0.2122186813186811,0.19225,0.0835,0.6563,0.0013186813186813193,-0.00165,-0.1207,0.1023
15,11,1970-01-01T17:15Z,0.2100813186813186,0.18895,0.0753,0.5588,0.0005829670329670317,-0.0052,-0.078,0.2021
15,11,1970-01-01T17:30Z,0.20879725274725275,0.1891,0.091,0.5209,0.0016563186813186809,-0.0037,-0.0716,0.1319
15,11,1970-01-01T17:45Z,0.2142167582417583,0.18775,0.0752,0.7249,0.0020467032967032917,-0.00385,-0.0723,0.1164
15,11,1970-01-01T18:00Z,0.21517307692307686,0.1901,0.0917,0.5572,0.0015384615384615376,-0.0031000000000000003,-0.0747,0.1229
15,11,1970-01-01T18:15Z,0.22104505494505497,0.19095,0.0816,0.6997,0.004116483516483514,-0.0026,-0.0584,0.1182
15,11,1970-01-01T18:30Z,0.22472884615384614,0.20534999999999998,0.0776,0.739,0.001087637362637356,-0.0064,-0.0676,0.1249
15,11,1970-01-01T18:45Z,0.22638681318681306,0.20575,0.0799,0.6942,0.0030065934065934036,-0.00585,-0.077,0.1302
15,11,1970-01-01T19:00Z,0.22789505494505474,0.20190000000000002,0.1018,0.6935,0.0018299450549450627,-0.00475,-0.0818,0.126
15,11,1970-01-01T19:15Z,0.23057527472527473,0.2016,0.0919,0.5903,0.003923626373626377,-0.0021999999999999997,-0.0655,0.1184
15,11,1970-01-01T19:30Z,0.22273956043956064,0.19669999999999999,0.0892,0.6332,0.0020060439560439527,-0.0026,-0.0891,0.1245
15,11,1970-01-01T19:45Z,0.2169626373626374,0.1927,0.0824,0.5532,0.003319780219780219,-0.0029,-0.0685,0.1451
15,11,1970-01-01T20:00Z,0.2245008241758241,0.19795,0.0717,0.7559,0.002994505494505492,-0.0012499999999999998,-0.0686,0.1208
15,11,1970-01-01T20:15Z,0.2152351648351649,0.18964999999999999,0.0766,0.7345,0.0018728021978021987,-0.00465,-0.0735,0.274
15,11,1970-01-01T20:30Z,0.22129120879120878,0.189,0.0887,0.5892,0.002339285714285724,-0.00545,-0.0753,0.1252
15,11,1970-01-01T20:45Z,0.21452747252747267,0.1889,0.0796,0.7064,0.001329395604395601,-0.0048000000000000004,-0.0729,0.159
15,11,1970-01-01T21:00Z,0.21045741758241762,0.1861,0.0881,0.5585,0.0008131868131868151,-0.00885,-0.0671,0.1606
15,11,1970-01-01T21:15Z,0.22128928571428577,0.19405,0.0819,0.5838,0.00272197802197802,-0.0037,-0.0785,0.1388
15,11,1970-01-01T21:30Z,0.22633763736263743,0.19635000000000002,0.0815,0.8713,0.0029593406593406597,-0.00485,-0.0707,0.1187
15,11,1970-01-01T21:45Z,0.2246082417582419,0.20155,0.0937,0.6629,0.0017233516483516446,-0.0056500000000000005,-0.0829,0.1302
15,11,1970-01-01T22:00Z,0.23636813186813183,0.21205000000000002,0.0748,0.6465,0.0010189560439560457,-0.008,-0.0679,0.1224
15,11,1970-01-01T22:15Z,0.24570054945054953,0.21795,0.0913,0.6905,0.0007000000000000039,-0.0084,-0.078,0.1489
15,11,1970-01-01T22:30Z,0.25569093406593413,0.23345,0.0923,0.7233,0.001404395604395607,-0.0076500000000000005,-0.0714,0.1299
15,11,1970-01-01T22:45Z,0.2684630136986303,0.2473,0.095,0.7361,0.0007594520547945225,-0.0057,-0.0782,0.1428
